date,store,category,qty,price,revenue
2024-05-05,S1,B,30,35.0,1050.0
2024-05-05,S1,C,104,12.0,1248.0
2024-05-05,S2,A,50,20.0,1000.0
2024-05-05,S2,B,22,35.0,770.0
2024-05-05,S2,C,86,12.0,1032.0
2024-05-05,S3,A,65,20.0,1300.0
2024-05-05,S3,B,29,35.0,1015.0
2024-05-05,S3,C,92,12.0,1104.0
2024-05-05,S4,A,44,20.0,880.0
2024-05-05,S4,B,32,35.0,1120.0
2024-05-05,S4,C,103,12.0,1236.0
2024-05-05,S5,A,48,20.0,960.0
2024-05-05,S5,B,25,35.0,875.0
2024-05-05,S5,C,88,12.0,1056.0
2024-05-06,S1,A,40,20.0,800.0
2024-05-06,S1,B,28,35.0,980.0
2024-05-06,S1,C,75,12.0,900.0
2024-05-06,S2,A,58,20.0,1160.0
2024-05-06,S2,B,23,35.0,805.0
2024-05-06,S2,C,74,12.0,888.0
2024-05-06,S3,A,35,20.0,700.0
2024-05-06,S3,B,23,35.0,805.0
2024-05-06,S3,C,80,12.0,960.0
2024-05-06,S4,A,42,20.0,840.0
2024-05-06,S4,B,28,35.0,980.0
2024-05-06,S4,C,79,12.0,948.0
2024-05-06,S5,A,58,20.0,1160.0
2024-05-06,S5,B,29,35.0,1015.0
2024-05-06,S5,C,90,12.0,1080.0
2024-05-07,S1,A,43,20.0,860.0
2024-05-07,S1,B,21,35.0,735.0
2024-05-07,S1,C,76,12.0,912.0
2024-05-07,S2,A,46,20.0,920.0
2024-05-07,S2,B,26,35.0,910.0
2024-05-07,S2,C,74,12.0,888.0
2024-05-07,S3,A,44,20.0,880.0
2024-05-07,S3,B,29,35.0,1015.0
2024-05-07,S3,C,79,12.0,948.0
2024-05-07,S4,A,44,20.0,880.0
2024-05-07,S4,B,29,35.0,1015.0
2024-05-07,S4,C,72,12.0,864.0
2024-05-07,S5,A,38,20.0,760.0
2024-05-07,S5,B,20,35.0,700.0
2024-05-07,S5,C,91,12.0,1092.0
2024-05-08,S1,A,52,20.0,1040.0
2024-05-08,S1,B,20,35.0,700.0
2024-05-08,S1,C,61,12.0,732.0
2024-05-08,S2,A,47,20.0,940.0
2024-05-08,S2,B,30,35.0,1050.0
2024-05-08,S2,C,63,12.0,756.0
2024-05-08,S3,A,37,20.0,740.0
2024-05-08,S3,B,23,35.0,805.0
2024-05-08,S3,C,79,12.0,948.0
2024-05-08,S4,A,38,20.0,760.0
2024-05-08,S4,B,25,35.0,875.0
2024-05-08,S4,C,83,12.0,996.0
2024-05-08,S5,A,39,20.0,780.0
2024-05-08,S5,B,27,35.0,945.0
2024-05-08,S5,C,69,12.0,828.0
2024-05-09,S1,A,44,20.0,880.0
2024-05-09,S1,B,15,35.0,525.0
2024-05-09,S1,C,81,12.0,972.0
2024-05-09,S2,A,42,20.0,840.0
2024-05-09,S2,B,25,35.0,875.0
2024-05-09,S2,C,79,12.0,948.0
2024-05-09,S3,A,47,20.0,940.0
2024-05-09,S3,B,31,35.0,1085.0
2024-05-09,S3,C,97,12.0,1164.0
2024-05-09,S4,A,44,20.0,880.0
2024-05-09,S4,B,27,35.0,945.0
2024-05-09,S4,C,78,12.0,936.0
2024-05-09,S5,A,48,20.0,960.0
2024-05-09,S5,B,22,35.0,770.0
2024-05-09,S5,C,105,12.0,1260.0
2024-05-10,S1,A,59,20.0,1180.0
2024-05-10,S1,B,28,35.0,980.0
2024-05-10,S1,C,85,12.0,1020.0
2024-05-10,S2,A,53,20.0,1060.0
2024-05-10,S2,B,26,35.0,910.0
2024-05-10,S2,C,97,12.0,1164.0
2024-05-10,S3,A,53,20.0,1060.0
2024-05-10,S3,B,35,35.0,1225.0
2024-05-10,S3,C,90,12.0,1080.0
2024-05-10,S4,A,66,20.0,1320.0
2024-05-10,S4,B,20,35.0,700.0
2024-05-10,S4,C,92,12.0,1104.0
2024-05-10,S5,A,51,20.0,1020.0
2024-05-10,S5,B,25,35.0,875.0
2024-05-10,S5,C,88,12.0,1056.0
2024-05-11,S1,A,54,20.0,1080.0
2024-05-11,S1,B,31,35.0,1085.0
2024-05-11,S1,C,79,12.0,948.0
2024-05-11,S2,A,79,20.0,1580.0
2024-05-11,S2,B,28,35.0,980.0
2024-05-11,S2,C,95,12.0,1140.0
2024-05-11,S3,A,52,20.0,1040.0
2024-05-11,S3,B,22,35.0,770.0
2024-05-11,S3,C,85,12.0,1020.0
2024-05-11,S4,A,49,20.0,980.0
2024-05-11,S4,B,37,35.0,1295.0
2024-05-11,S4,C,85,12.0,1020.0
2024-05-11,S5,A,50,20.0,1000.0
2024-05-11,S5,B,42,35.0,1470.0
2024-05-11,S5,C,108,12.0,1296.0
2024-05-12,S1,A,53,20.0,1060.0
2024-05-12,S1,B,26,35.0,910.0
2024-05-12,S1,C,106,12.0,1272.0
2024-05-12,S2,A,57,20.0,1140.0
2024-05-12,S2,B,25,35.0,875.0
2024-05-12,S2,C,95,12.0,1140.0
2024-05-12,S3,A,57,20.0,1140.0
2024-05-12,S3,B,27,35.0,945.0
2024-05-12,S3,C,109,12.0,1308.0
2024-05-12,S4,A,54,20.0,1080.0
2024-05-12,S4,B,35,35.0,1225.0
2024-05-12,S4,C,93,12.0,1116.0
2024-05-12,S5,A,57,20.0,1140.0
2024-05-12,S5,B,32,35.0,1120.0
2024-05-12,S5,C,110,12.0,1320.0
2024-05-13,S1,A,48,20.0,960.0
2024-05-13,S1,B,21,35.0,735.0
2024-05-13,S1,C,72,12.0,864.0
2024-05-13,S2,A,48,20.0,960.0
2024-05-13,S2,B,28,35.0,980.0
2024-05-13,S2,C,75,12.0,900.0
2024-05-13,S3,A,44,20.0,880.0
2024-05-13,S3,B,42,35.0,1470.0
2024-05-13,S3,C,93,12.0,1116.0
2024-05-13,S4,A,42,20.0,840.0
2024-05-13,S4,B,23,35.0,805.0
2024-05-13,S4,C,78,12.0,936.0
2024-05-13,S5,A,45,20.0,900.0
2024-05-13,S5,B,26,35.0,910.0
2024-05-13,S5,C,105,12.0,1260.0
2024-05-14,S1,A,49,20.0,980.0
2024-05-14,S1,B,22,35.0,770.0
2024-05-14,S1,C,71,12.0,852.0
2024-05-14,S2,A,31,20.0,620.0
2024-05-14,S2,B,16,35.0,560.0
2024-05-14,S2,C,69,12.0,828.0
2024-05-14,S3,A,30,20.0,600.0
2024-05-14,S3,B,28,35.0,980.0
2024-05-14,S3,C,65,12.0,780.0
2024-05-14,S4,A,37,20.0,740.0
2024-05-14,S4,B,22,35.0,770.0
2024-05-14,S4,C,68,12.0,816.0
2024-05-14,S5,A,44,20.0,880.0
2024-05-14,S5,B,25,35.0,875.0
2024-05-14,S5,C,67,12.0,804.0
2024-05-15,S1,A,47,20.0,940.0
2024-05-15,S1,B,24,35.0,840.0
2024-05-15,S1,C,91,12.0,1092.0
2024-05-15,S2,A,54,20.0,1080.0
2024-05-15,S2,B,18,35.0,630.0
2024-05-15,S2,C,69,12.0,828.0
2024-05-15,S3,A,42,20.0,840.0
2024-05-15,S3,B,21,35.0,735.0
2024-05-15,S3,C,70,12.0,840.0
2024-05-15,S4,A,37,20.0,740.0
2024-05-15,S4,B,26,35.0,910.0
2024-05-15,S4,C,81,12.0,972.0
2024-05-15,S5,A,40,20.0,800.0
2024-05-15,S5,B,23,35.0,805.0
2024-05-15,S5,C,80,12.0,960.0
2024-05-16,S1,A,56,20.0,1120.0
2024-05-16,S1,B,30,35.0,1050.0
2024-05-16,S1,C,90,12.0,1080.0
2024-05-16,S2,A,52,20.0,1040.0
2024-05-16,S2,B,24,35.0,840.0
2024-05-16,S2,C,104,12.0,1248.0
2024-05-16,S3,A,41,20.0,820.0
2024-05-16,S3,B,29,35.0,1015.0
2024-05-16,S3,C,73,12.0,876.0
2024-05-16,S4,A,55,20.0,1100.0
2024-05-16,S4,B,25,35.0,875.0
2024-05-16,S4,C,99,12.0,1188.0
2024-05-16,S5,A,35,20.0,700.0
2024-05-16,S5,B,31,35.0,1085.0
2024-05-16,S5,C,87,12.0,1044.0
2024-05-17,S1,A,46,20.0,920.0
2024-05-17,S1,B,32,35.0,1120.0
2024-05-17,S1,C,89,12.0,1068.0
2024-05-17,S2,A,47,20.0,940.0
2024-05-17,S2,B,29,35.0,1015.0
2024-05-17,S2,C,103,12.0,1236.0
2024-05-17,S3,A,52,20.0,1040.0
2024-05-17,S3,B,39,35.0,1365.0
2024-05-17,S3,C,93,12.0,1116.0
2024-05-17,S4,A,62,20.0,1240.0
2024-05-17,S4,B,29,35.0,1015.0
2024-05-17,S4,C,88,12.0,1056.0
2024-05-17,S5,A,54,20.0,1080.0
2024-05-17,S5,B,21,35.0,735.0
2024-05-17,S5,C,85,12.0,1020.0
2024-05-18,S1,A,58,20.0,1160.0
2024-05-18,S1,B,36,35.0,1260.0
2024-05-18,S1,C,89,12.0,1068.0
2024-05-18,S2,A,60,20.0,1200.0
2024-05-18,S2,B,31,35.0,1085.0
2024-05-18,S2,C,85,12.0,1020.0
2024-05-18,S3,A,54,20.0,1080.0
2024-05-18,S3,B,48,35.0,1680.0
2024-05-18,S3,C,94,12.0,1128.0
2024-05-18,S4,A,57,20.0,1140.0
2024-05-18,S4,B,32,35.0,1120.0
2024-05-18,S4,C,102,12.0,1224.0
2024-05-18,S5,A,57,20.0,1140.0
2024-05-18,S5,B,32,35.0,1120.0
2024-05-18,S5,C,102,12.0,1224.0
2024-05-19,S1,A,53,20.0,1060.0
2024-05-19,S1,B,30,35.0,1050.0
2024-05-19,S1,C,88,12.0,1056.0
2024-05-19,S2,A,64,20.0,1280.0
2024-05-19,S2,B,29,35.0,1015.0
2024-05-19,S2,C,100,12.0,1200.0
2024-05-19,S3,A,42,20.0,840.0
2024-05-19,S3,B,29,35.0,1015.0
2024-05-19,S3,C,92,12.0,1104.0
2024-05-19,S4,A,59,20.0,1180.0
2024-05-19,S4,B,26,35.0,910.0
2024-05-19,S4,C,98,12.0,1176.0
2024-05-19,S5,A,54,20.0,1080.0
2024-05-19,S5,B,19,35.0,665.0
2024-05-19,S5,C,103,12.0,1236.0
2024-05-20,S1,A,48,20.0,960.0
2024-05-20,S1,B,22,35.0,770.0
2024-05-20,S1,C,73,12.0,876.0
2024-05-20,S2,A,42,20.0,840.0
2024-05-20,S2,B,38,35.0,1330.0
2024-05-20,S2,C,78,12.0,936.0
2024-05-20,S3,A,48,20.0,960.0
2024-05-20,S3,B,18,35.0,630.0
2024-05-20,S3,C,70,12.0,840.0
2024-05-20,S4,A,47,20.0,940.0
2024-05-20,S4,B,31,35.0,1085.0
2024-05-20,S4,C,79,12.0,948.0
2024-05-20,S5,A,56,20.0,1120.0
2024-05-20,S5,B,31,35.0,1085.0
2024-05-20,S5,C,84,12.0,1008.0
2024-05-21,S1,A,42,20.0,840.0
2024-05-21,S1,B,16,35.0,560.0
2024-05-21,S1,C,67,12.0,804.0
2024-05-21,S2,A,47,20.0,940.0
2024-05-21,S2,B,21,35.0,735.0
2024-05-21,S2,C,89,12.0,1068.0
2024-05-21,S3,A,44,20.0,880.0
2024-05-21,S3,B,18,35.0,630.0
2024-05-21,S3,C,82,12.0,984.0
2024-05-21,S4,A,38,20.0,760.0
2024-05-21,S4,B,16,35.0,560.0
2024-05-21,S4,C,69,12.0,828.0
2024-05-21,S5,A,43,20.0,860.0
2024-05-21,S5,B,17,35.0,595.0
2024-05-21,S5,C,70,12.0,840.0
2024-05-22,S1,A,52,20.0,1040.0
2024-05-22,S1,B,16,35.0,560.0
2024-05-22,S1,C,69,12.0,828.0
2024-05-22,S2,A,40,20.0,800.0
2024-05-22,S2,B,19,35.0,665.0
2024-05-22,S2,C,65,12.0,780.0
2024-05-22,S3,A,36,20.0,720.0
2024-05-22,S3,B,18,35.0,630.0
2024-05-22,S3,C,87,12.0,1044.0
2024-05-22,S4,A,42,20.0,840.0
2024-05-22,S4,B,28,35.0,980.0
2024-05-22,S4,C,84,12.0,1008.0
2024-05-22,S5,A,48,20.0,960.0
2024-05-22,S5,B,27,35.0,945.0
2024-05-22,S5,C,77,12.0,924.0
2024-05-23,S1,A,34,20.0,680.0
2024-05-23,S1,B,24,35.0,840.0
2024-05-23,S1,C,80,12.0,960.0
2024-05-23,S2,A,37,20.0,740.0
2024-05-23,S2,B,14,35.0,490.0
2024-05-23,S2,C,80,12.0,960.0
2024-05-23,S3,A,60,20.0,1200.0
2024-05-23,S3,B,33,35.0,1155.0
2024-05-23,S3,C,79,12.0,948.0
2024-05-23,S4,A,37,20.0,740.0
2024-05-23,S4,B,36,35.0,1260.0
2024-05-23,S4,C,94,12.0,1128.0
2024-05-23,S5,A,37,20.0,740.0
2024-05-23,S5,B,21,35.0,735.0
2024-05-23,S5,C,78,12.0,936.0
2024-05-24,S1,A,59,20.0,1180.0
2024-05-24,S1,B,34,35.0,1190.0
2024-05-24,S1,C,96,12.0,1152.0
2024-05-24,S2,A,47,20.0,940.0
2024-05-24,S2,B,26,35.0,910.0
2024-05-24,S2,C,94,12.0,1128.0
2024-05-24,S3,A,65,20.0,1300.0
2024-05-24,S3,B,24,35.0,840.0
2024-05-24,S3,C,112,12.0,1344.0
2024-05-24,S4,A,48,20.0,960.0
2024-05-24,S4,B,34,35.0,1190.0
2024-05-24,S4,C,91,12.0,1092.0
2024-05-24,S5,A,57,20.0,1140.0
2024-05-24,S5,B,35,35.0,1225.0
2024-05-24,S5,C,84,12.0,1008.0
2024-05-25,S1,A,64,20.0,1280.0
2024-05-25,S1,B,20,35.0,700.0
2024-05-25,S1,C,98,12.0,1176.0
2024-05-25,S2,A,59,20.0,1180.0
2024-05-25,S2,B,25,35.0,875.0
2024-05-25,S2,C,96,12.0,1152.0
2024-05-25,S3,A,61,20.0,1220.0
2024-05-25,S3,B,25,35.0,875.0
2024-05-25,S3,C,93,12.0,1116.0
2024-05-25,S4,A,52,20.0,1040.0
2024-05-25,S4,B,37,35.0,1295.0
2024-05-25,S4,C,123,12.0,1476.0
2024-05-25,S5,A,64,20.0,1280.0
2024-05-25,S5,B,35,35.0,1225.0
2024-05-25,S5,C,81,12.0,972.0
2024-05-26,S1,A,56,20.0,1120.0
2024-05-26,S1,B,31,35.0,1085.0
2024-05-26,S1,C,102,12.0,1224.0
2024-05-26,S2,A,54,20.0,1080.0
2024-05-26,S2,B,33,35.0,1155.0
2024-05-26,S2,C,97,12.0,1164.0
2024-05-26,S3,A,55,20.0,1100.0
2024-05-26,S3,B,38,35.0,1330.0
2024-05-26,S3,C,83,12.0,996.0
2024-05-26,S4,A,54,20.0,1080.0
2024-05-26,S4,B,34,35.0,1190.0
2024-05-26,S4,C,77,12.0,924.0
2024-05-26,S5,A,59,20.0,1180.0
2024-05-26,S5,B,19,35.0,665.0
2024-05-26,S5,C,97,12.0,1164.0
2024-05-27,S1,A,32,20.0,640.0
2024-05-27,S1,B,35,35.0,1225.0
2024-05-27,S1,C,71,12.0,852.0
2024-05-27,S2,A,49,20.0,980.0
2024-05-27,S2,B,21,35.0,735.0
2024-05-27,S2,C,77,12.0,924.0
2024-05-27,S3,A,41,20.0,820.0
2024-05-27,S3,B,29,35.0,1015.0
2024-05-27,S3,C,83,12.0,996.0
2024-05-27,S4,A,51,20.0,1020.0
2024-05-27,S4,B,32,35.0,1120.0
2024-05-27,S4,C,76,12.0,912.0
2024-05-27,S5,A,57,20.0,1140.0
2024-05-27,S5,B,24,35.0,840.0
2024-05-27,S5,C,83,12.0,996.0
2024-05-28,S1,A,46,20.0,920.0
2024-05-28,S1,B,28,35.0,980.0
2024-05-28,S1,C,73,12.0,876.0
2024-05-28,S2,A,42,20.0,840.0
2024-05-28,S2,B,23,35.0,805.0
2024-05-28,S2,C,57,12.0,684.0
2024-05-28,S3,A,31,20.0,620.0
2024-05-28,S3,B,21,35.0,735.0
2024-05-28,S3,C,82,12.0,984.0
2024-05-28,S4,A,49,20.0,980.0
2024-05-28,S4,B,27,35.0,945.0
2024-05-28,S4,C,72,12.0,864.0
2024-05-28,S5,A,36,20.0,720.0
2024-05-28,S5,B,22,35.0,770.0
2024-05-28,S5,C,73,12.0,876.0
2024-05-29,S1,A,46,20.0,920.0
2024-05-29,S1,B,25,35.0,875.0
2024-05-29,S1,C,68,12.0,816.0
2024-05-29,S2,A,37,20.0,740.0
2024-05-29,S2,B,14,35.0,490.0
2024-05-29,S2,C,73,12.0,876.0
2024-05-29,S3,A,44,20.0,880.0
2024-05-29,S3,B,25,35.0,875.0
2024-05-29,S3,C,64,12.0,768.0
2024-05-29,S4,A,37,20.0,740.0
2024-05-29,S4,B,29,35.0,1015.0
2024-05-29,S4,C,64,12.0,768.0
2024-05-29,S5,A,45,20.0,900.0
2024-05-29,S5,B,24,35.0,840.0
2024-05-29,S5,C,82,12.0,984.0
2024-05-30,S1,A,43,20.0,860.0
2024-05-30,S1,B,20,35.0,700.0
2024-05-30,S1,C,71,12.0,852.0
2024-05-30,S2,A,35,20.0,700.0
2024-05-30,S2,B,26,35.0,910.0
2024-05-30,S2,C,82,12.0,984.0
2024-05-30,S3,A,45,20.0,900.0
2024-05-30,S3,B,20,35.0,700.0
2024-05-30,S3,C,87,12.0,1044.0
2024-05-30,S4,A,40,20.0,800.0
2024-05-30,S4,B,37,35.0,1295.0
2024-05-30,S4,C,72,12.0,864.0
2024-05-30,S5,A,37,20.0,740.0
2024-05-30,S5,B,31,35.0,1085.0
2024-05-30,S5,C,84,12.0,1008.0
2024-05-31,S1,A,58,20.0,1160.0
2024-05-31,S1,B,35,35.0,1225.0
2024-05-31,S1,C,85,12.0,1020.0
2024-05-31,S2,A,51,20.0,1020.0
2024-05-31,S2,B,31,35.0,1085.0
2024-05-31,S2,C,93,12.0,1116.0
2024-05-31,S3,A,56,20.0,1120.0
2024-05-31,S3,B,35,35.0,1225.0
2024-05-31,S3,C,84,12.0,1008.0
2024-05-31,S4,A,40,20.0,800.0
2024-05-31,S4,B,37,35.0,1295.0
2024-05-31,S4,C,84,12.0,1008.0
2024-05-31,S5,A,55,20.0,1100.0
2024-05-31,S5,B,30,35.0,1050.0
2024-05-31,S5,C,90,12.0,1080.0
2024-06-01,S1,A,45,20.0,900.0
2024-06-01,S1,B,33,35.0,1155.0
2024-06-01,S1,C,92,12.0,1104.0
2024-06-01,S2,A,55,20.0,1100.0
2024-06-01,S2,B,28,35.0,980.0
2024-06-01,S2,C,92,12.0,1104.0
2024-06-01,S3,A,53,20.0,1060.0
2024-06-01,S3,B,35,35.0,1225.0
2024-06-01,S3,C,85,12.0,1020.0
2024-06-01,S4,A,39,20.0,780.0
2024-06-01,S4,B,31,35.0,1085.0
2024-06-01,S4,C,74,12.0,888.0
2024-06-01,S5,A,55,20.0,1100.0
2024-06-01,S5,B,19,35.0,665.0
2024-06-01,S5,C,85,12.0,1020.0
2024-06-02,S1,A,33,20.0,660.0
2024-06-02,S1,B,21,35.0,735.0
2024-06-02,S1,C,73,12.0,876.0
2024-06-02,S2,A,45,20.0,900.0
2024-06-02,S2,B,29,35.0,1015.0
2024-06-02,S2,C,83,12.0,996.0
2024-06-02,S3,A,32,20.0,640.0
2024-06-02,S3,B,37,35.0,1295.0
2024-06-02,S3,C,86,12.0,1032.0
2024-06-02,S4,A,53,20.0,1060.0
2024-06-02,S4,B,22,35.0,770.0
2024-06-02,S4,C,88,12.0,1056.0
2024-06-02,S5,A,43,20.0,860.0
2024-06-02,S5,B,31,35.0,1085.0
2024-06-02,S5,C,71,12.0,852.0
2024-06-03,S1,A,35,20.0,700.0
2024-06-03,S1,B,27,35.0,945.0
2024-06-03,S1,C,75,12.0,900.0
2024-06-03,S2,A,34,20.0,680.0
2024-06-03,S2,B,20,35.0,700.0
2024-06-03,S2,C,68,12.0,816.0
2024-06-03,S3,A,38,20.0,760.0
2024-06-03,S3,B,18,35.0,630.0
2024-06-03,S3,C,71,12.0,852.0
2024-06-03,S4,A,36,20.0,720.0
2024-06-03,S4,B,24,35.0,840.0
2024-06-03,S4,C,70,12.0,840.0
2024-06-03,S5,A,47,20.0,940.0
2024-06-03,S5,B,19,35.0,665.0
2024-06-03,S5,C,71,12.0,852.0
2024-06-04,S1,A,36,20.0,720.0
2024-06-04,S1,B,27,35.0,945.0
2024-06-04,S1,C,91,12.0,1092.0
2024-06-04,S2,A,31,20.0,620.0
2024-06-04,S2,B,19,35.0,665.0
2024-06-04,S2,C,71,12.0,852.0
2024-06-04,S3,A,29,20.0,580.0
2024-06-04,S3,B,23,35.0,805.0
2024-06-04,S3,C,69,12.0,828.0
2024-06-04,S4,A,34,20.0,680.0
2024-06-04,S4,B,23,35.0,805.0
2024-06-04,S4,C,64,12.0,768.0
2024-06-04,S5,A,33,20.0,660.0
2024-06-04,S5,B,20,35.0,700.0
2024-06-04,S5,C,76,12.0,912.0
2024-06-05,S1,A,37,20.0,740.0
2024-06-05,S1,B,23,35.0,805.0
2024-06-05,S1,C,58,12.0,696.0
2024-06-05,S2,A,35,20.0,700.0
2024-06-05,S2,B,22,35.0,770.0
2024-06-05,S2,C,67,12.0,804.0
2024-06-05,S3,A,38,20.0,760.0
2024-06-05,S3,B,19,35.0,665.0
2024-06-05,S3,C,86,12.0,1032.0
2024-06-05,S4,A,51,20.0,1020.0
2024-06-05,S4,B,25,35.0,875.0
2024-06-05,S4,C,68,12.0,816.0
2024-06-05,S5,A,38,20.0,760.0
2024-06-05,S5,B,20,35.0,700.0
2024-06-05,S5,C,57,12.0,684.0
2024-06-06,S1,A,36,20.0,720.0
2024-06-06,S1,B,24,35.0,840.0
2024-06-06,S1,C,83,12.0,996.0
2024-06-06,S2,A,49,20.0,980.0
2024-06-06,S2,B,24,35.0,840.0
2024-06-06,S2,C,75,12.0,900.0
2024-06-06,S3,A,51,20.0,1020.0
2024-06-06,S3,B,31,35.0,1085.0
2024-06-06,S3,C,80,12.0,960.0
2024-06-06,S4,A,45,20.0,900.0
2024-06-06,S4,B,25,35.0,875.0
2024-06-06,S4,C,86,12.0,1032.0
2024-06-06,S5,A,52,20.0,1040.0
2024-06-06,S5,B,24,35.0,840.0
2024-06-06,S5,C,78,12.0,936.0
2024-06-07,S1,A,50,20.0,1000.0
2024-06-07,S1,B,24,35.0,840.0
2024-06-07,S1,C,93,12.0,1116.0
2024-06-07,S2,A,36,20.0,720.0
2024-06-07,S2,B,33,35.0,1155.0
2024-06-07,S2,C,93,12.0,1116.0
2024-06-07,S3,A,53,20.0,1060.0
2024-06-07,S3,B,31,35.0,1085.0
2024-06-07,S3,C,100,12.0,1200.0
2024-06-07,S4,A,51,20.0,1020.0
2024-06-07,S4,B,38,35.0,1330.0
2024-06-07,S4,C,73,12.0,876.0
2024-06-07,S5,A,53,20.0,1060.0
2024-06-07,S5,B,26,35.0,910.0
2024-06-07,S5,C,123,12.0,1476.0
2024-06-08,S1,A,53,20.0,1060.0
2024-06-08,S1,B,29,35.0,1015.0
2024-06-08,S1,C,107,12.0,1284.0
2024-06-08,S2,A,57,20.0,1140.0
2024-06-08,S2,B,33,35.0,1155.0
2024-06-08,S2,C,88,12.0,1056.0
2024-06-08,S3,A,42,20.0,840.0
2024-06-08,S3,B,26,35.0,910.0
2024-06-08,S3,C,104,12.0,1248.0
2024-06-08,S4,A,46,20.0,920.0
2024-06-08,S4,B,22,35.0,770.0
2024-06-08,S4,C,81,12.0,972.0
2024-06-08,S5,A,54,20.0,1080.0
2024-06-08,S5,B,19,35.0,665.0
2024-06-08,S5,C,104,12.0,1248.0
2024-06-09,S1,A,53,20.0,1060.0
2024-06-09,S1,B,22,35.0,770.0
2024-06-09,S1,C,88,12.0,1056.0
2024-06-09,S2,A,54,20.0,1080.0
2024-06-09,S2,B,24,35.0,840.0
2024-06-09,S2,C,83,12.0,996.0
2024-06-09,S3,A,36,20.0,720.0
2024-06-09,S3,B,24,35.0,840.0
2024-06-09,S3,C,84,12.0,1008.0
2024-06-09,S4,A,51,20.0,1020.0
2024-06-09,S4,B,22,35.0,770.0
2024-06-09,S4,C,86,12.0,1032.0
2024-06-09,S5,A,52,20.0,1040.0
2024-06-09,S5,B,27,35.0,945.0
2024-06-09,S5,C,91,12.0,1092.0
2024-06-10,S1,A,44,20.0,880.0
2024-06-10,S1,B,22,35.0,770.0
2024-06-10,S1,C,62,12.0,744.0
2024-06-10,S2,A,44,20.0,880.0
2024-06-10,S2,B,37,35.0,1295.0
2024-06-10,S2,C,69,12.0,828.0
2024-06-10,S3,A,39,20.0,780.0
2024-06-10,S3,B,36,35.0,1260.0
2024-06-10,S3,C,78,12.0,936.0
2024-06-10,S4,A,43,20.0,860.0
2024-06-10,S4,B,17,35.0,595.0
2024-06-10,S4,C,78,12.0,936.0
2024-06-10,S5,A,33,20.0,660.0
2024-06-10,S5,B,23,35.0,805.0
2024-06-10,S5,C,79,12.0,948.0
2024-06-11,S1,A,44,20.0,880.0
2024-06-11,S1,B,17,35.0,595.0
2024-06-11,S1,C,55,12.0,660.0
2024-06-11,S2,A,42,20.0,840.0
2024-06-11,S2,B,18,35.0,630.0
2024-06-11,S2,C,64,12.0,768.0
2024-06-11,S3,A,52,20.0,1040.0
2024-06-11,S3,B,22,35.0,770.0
2024-06-11,S3,C,47,12.0,564.0
2024-06-11,S4,A,44,20.0,880.0
2024-06-11,S4,B,28,35.0,980.0
2024-06-11,S4,C,67,12.0,804.0
2024-06-11,S5,A,32,20.0,640.0
2024-06-11,S5,B,17,35.0,595.0
2024-06-11,S5,C,66,12.0,792.0
2024-06-12,S1,A,45,20.0,900.0
2024-06-12,S1,B,22,35.0,770.0
2024-06-12,S1,C,69,12.0,828.0
2024-06-12,S2,A,40,20.0,800.0
2024-06-12,S2,B,13,35.0,455.0
2024-06-12,S2,C,56,12.0,672.0
2024-06-12,S3,A,47,20.0,940.0
2024-06-12,S3,B,15,35.0,525.0
2024-06-12,S3,C,61,12.0,732.0
2024-06-12,S4,A,44,20.0,880.0
2024-06-12,S4,B,20,35.0,700.0
2024-06-12,S4,C,62,12.0,744.0
2024-06-12,S5,A,52,20.0,1040.0
2024-06-12,S5,B,23,35.0,805.0
2024-06-12,S5,C,62,12.0,744.0
2024-06-13,S1,A,51,20.0,1020.0
2024-06-13,S1,B,28,35.0,980.0
2024-06-13,S1,C,76,12.0,912.0
2024-06-13,S2,A,42,20.0,840.0
2024-06-13,S2,B,27,35.0,945.0
2024-06-13,S2,C,67,12.0,804.0
2024-06-13,S3,A,32,20.0,640.0
2024-06-13,S3,B,24,35.0,840.0
2024-06-13,S3,C,66,12.0,792.0
2024-06-13,S4,A,46,20.0,920.0
2024-06-13,S4,B,28,35.0,980.0
2024-06-13,S4,C,83,12.0,996.0
2024-06-13,S5,A,39,20.0,780.0
2024-06-13,S5,B,21,35.0,735.0
2024-06-13,S5,C,76,12.0,912.0
2024-06-14,S1,A,67,20.0,1340.0
2024-06-14,S1,B,24,35.0,840.0
2024-06-14,S1,C,103,12.0,1236.0
2024-06-14,S2,A,54,20.0,1080.0
2024-06-14,S2,B,20,35.0,700.0
2024-06-14,S2,C,104,12.0,1248.0
2024-06-14,S3,A,35,20.0,700.0
2024-06-14,S3,B,18,35.0,630.0
2024-06-14,S3,C,96,12.0,1152.0
2024-06-14,S4,A,55,20.0,1100.0
2024-06-14,S4,B,25,35.0,875.0
2024-06-14,S4,C,78,12.0,936.0
2024-06-14,S5,A,48,20.0,960.0
2024-06-14,S5,B,32,35.0,1120.0
2024-06-14,S5,C,91,12.0,1092.0
2024-06-15,S1,A,53,20.0,1060.0
2024-06-15,S1,B,27,35.0,945.0
2024-06-15,S1,C,90,12.0,1080.0
2024-06-15,S2,A,54,20.0,1080.0
2024-06-15,S2,B,23,35.0,805.0
2024-06-15,S2,C,91,12.0,1092.0
2024-06-15,S3,A,56,20.0,1120.0
2024-06-15,S3,B,26,35.0,910.0
2024-06-15,S3,C,95,12.0,1140.0
2024-06-15,S4,A,46,20.0,920.0
